new index,기존 index,시장명,소재지지번주소,위도,경도,법정동코드,행정동코드,시도명,시군구명,읍면동명,5일장,복합장,상설장,점포수,공중화장실보유여부,주차장보유여부,운영기간,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,공시지가,행정동 인구,행정동 인구 0 - 4세,행정동 인구 5 - 9세,행정동 인구 10 - 14세,행정동 인구 15 - 19세,행정동 인구 20 - 24세,행정동 인구 25 - 29세,행정동 인구 30 - 34세,행정동 인구 35 - 39세,행정동 인구 40 - 44세,행정동 인구 45 - 49세,행정동 인구 50 - 54세,행정동 인구 55 - 59세,행정동 인구 60 - 64세,행정동 인구 65 - 69세,행정동 인구 70 - 74세,행정동 인구 75 - 79세,행정동 인구 80 - 84세,행정동 인구 85 - 89세,행정동 인구 90 - 94세,행정동 인구 95 - 99세,행정동 인구 100+,행정시구 인구,행정시구 인구 0 - 4세,행정시구 인구 5 - 9세,행정시구 인구 10 - 14세,행정시구 인구 15 - 19세,행정시구 인구 20 - 24세,행정시구 인구 25 - 29세,행정시구 인구 30 - 34세,행정시구 인구 35 - 39세,행정시구 인구 40 - 44세,행정시구 인구 45 - 49세,행정시구 인구 50 - 54세,행정시구 인구 55 - 59세,행정시구 인구 60 - 64세,행정시구 인구 65 - 69세,행정시구 인구 70 - 74세,행정시구 인구 75 - 79세,행정시구 인구 80 - 84세,행정시구 인구 85 - 89세,행정시구 인구 90 - 94세,행정시구 인구 95 - 99세,행정시구 인구 100+,시도별 소득월액,농산물이 주요품목
516,551,메트로프라자,대구광역시 중구 봉산동 127-1,35.86447,128.5981,2711010800,2711056500,대구광역시,중구,성내1동,0,0,1,138,1,1,16,2,220,5,9,98,4,54,25,2447,726,2853947,5075,74,94,100,129,573,891,457,304,250,308,310,310,356,237,229,206,131,63,36,10,7,76547,2384,2758,2316,2773,5094,6770,5169,5586,5025,5741,5734,5591,5678,4549,4061,3314,2311,1102,391,97,103,1333066,0
1877,2813,정남진장흥토요시장,전라남도 장흥군 장흥읍 예양리 158-1,34.67637,126.9028,4680025024,4680025000,전라남도,장흥군,장흥읍,1,0,0,143,1,1,16,2,13,0,2,15,3,4,1,236,30,275300,15465,540,785,759,855,865,738,663,901,964,1175,1281,1204,1279,911,795,680,552,344,135,29,10,37800,863,1151,1243,1568,1721,1377,1223,1561,1762,2370,2986,3336,3711,2904,2793,2681,2475,1427,507,117,24,1193804,1
954,1070,덕풍시장,경기도 하남시 덕풍동 326-9,37.54181,127.2035,4145010800,4145056000,경기도,하남시,덕풍3동,0,1,0,148,1,1,16,2,26,1,9,63,4,8,1,760,101,2943810,25719,864,1286,1328,1240,1535,1558,1450,1952,2183,2253,2171,1985,2050,1385,1020,708,431,206,84,20,10,293452,13270,16924,13735,11404,15407,21000,21783,28326,27529,23894,21204,20864,20539,14566,9961,6217,3750,1957,789,209,124,1463080,1
1810,2686,남문패션1번가시장,경기도 수원시 팔달구 영동 43-5,37.27563,127.0181,4111512400,4111574000,경기도,수원시 팔달구,행궁동,0,0,1,156,1,0,16,0,65,0,8,42,3,20,6,621,172,5626364,10916,143,129,186,284,600,903,737,571,673,819,992,1165,1107,883,614,546,316,143,70,23,12,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,0
1294,1689,박달시장,경기도 안양시 만안구 박달동 52-1,37.40579,126.9098,4117110300,4117162100,경기도,안양시 만안구,박달1동,0,0,1,167,1,1,16,3,43,0,12,54,6,1,2,710,102,1675886,15375,315,386,502,671,1029,1125,863,812,950,1310,1541,1561,1451,941,746,569,373,153,60,10,7,239413,7189,8371,8559,10300,15918,18584,16078,16876,16435,18749,21340,22045,20789,13689,9467,6991,4606,2363,769,209,86,1403561,1
782,864,청량리청과물시장,서울특별시 동대문구 제기동 635-35,37.57971,127.0425,1123010300,1123054500,서울특별시,동대문구,제기동,0,0,1,169,1,1,16,3,86,6,8,61,3,9,5,996,144,4330671,24994,488,546,609,787,2060,2355,1649,1619,1445,1691,1949,1897,2181,1746,1485,1147,788,370,119,36,27,342837,9517,11271,11058,12589,26031,30300,24435,25740,24284,26346,27119,26143,26392,20001,15615,12580,7851,3670,1220,362,313,1387911,0
465,497,청호시장,전라남도 목포시 석현동 1171,34.81538,126.4246,4611016000,4611075700,전라남도,목포시,하당동,0,0,1,180,1,1,16,4,19,0,4,38,6,1,1,389,53,236184,11916,314,527,534,618,1115,1037,700,927,955,1132,1103,857,772,476,336,230,162,84,28,7,2,224044,6836,11459,12037,12474,14981,12153,10290,15461,17637,19744,18714,17583,16848,12085,9972,7634,4898,2198,768,190,82,1180260,0
1791,2656,중앙시장,경기도 평택시 신장동 318-24,37.07983,127.0524,4122011200,4122058000,경기도,평택시,신장2동,0,0,1,183,1,1,16,0,46,1,5,65,4,0,4,481,69,1691484,5770,72,97,132,169,311,419,310,325,328,462,469,534,592,406,376,330,243,111,44,17,23,537307,21672,27481,27000,26214,33625,39805,36969,43728,45350,48450,46075,40838,33614,21595,15775,12779,9445,4651,1587,421,233,1333263,1
1641,2365,명서시장,경상남도 창원시 의창구 명서동 48-10,35.24944,128.646,4812112400,4812153000,경상남도,창원시 의창구,명곡동,0,0,1,185,1,1,16,1,18,0,10,29,1,2,3,447,49,981843,42402,924,1451,1774,2275,3408,3264,2016,2306,2727,3845,4703,4589,3701,2254,1323,902,544,291,85,13,7,262408,9387,12104,11462,12187,17477,18422,15998,19338,19423,21633,25540,25045,21171,13359,8034,5304,3698,2015,650,125,36,1288860,0
1612,2333,가음정시장,경상남도 창원시 성산구 가음동 21-3,35.20828,128.6978,4812313100,4812355000,경상남도,창원시 성산구,가음정동,0,0,1,192,1,1,16,4,30,0,10,28,3,1,2,554,76,1279786,41241,1760,1967,1880,2228,2927,3267,3065,3154,3068,3508,4234,4126,2875,1422,707,456,329,189,62,15,2,214570,6805,9752,10779,12332,15686,16660,14368,14968,16097,19642,22223,21209,15709,8067,4348,2529,1886,1052,361,77,20,1288860,0
1562,2241,신중부시장,서울특별시 중구 오장동 44-8 중부빌딩,37.56553,126.9994,1114015400,1114059000,서울특별시,중구,광희동,0,0,1,198,1,1,16,1,234,13,5,150,4,75,27,2596,630,8641515,5224,60,71,92,108,347,549,456,363,306,332,379,494,468,383,306,245,138,71,32,9,15,125240,3281,3555,3092,3681,7654,10932,10131,9976,8735,9276,10331,10371,10051,7500,5918,4815,3180,1656,697,203,205,1451062,1
1651,2375,반송시장,경상남도 창원시 성산구 반림동 17-13,35.23513,128.6711,4812312600,4812351000,경상남도,창원시 성산구,반송동,0,0,1,205,1,1,16,2,48,0,10,25,1,1,0,299,45,2747500,41935,1145,2146,2535,2790,3061,2625,2041,2568,3306,4147,4379,4023,3088,1811,1046,544,370,216,74,14,6,214570,6805,9752,10779,12332,15686,16660,14368,14968,16097,19642,22223,21209,15709,8067,4348,2529,1886,1052,361,77,20,1288860,0
1809,2685,남문로데오시장,경기도 수원시 팔달구 교동 3-11,37.27464,127.0155,4111513200,4111565000,경기도,수원시 팔달구,매교동,0,0,1,233,1,1,16,0,60,0,7,42,3,19,6,581,172,1773000,5988,122,116,129,184,347,565,504,416,380,482,533,561,536,365,271,231,145,67,19,7,8,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,0
1855,2763,팔달문시장,경기도 수원시 팔달구 팔달로3가 25-1,37.27712,127.0176,4111512200,4111574000,경기도,수원시 팔달구,행궁동,0,0,1,236,1,0,16,0,62,0,9,40,2,20,9,594,202,5350000,10916,143,129,186,284,600,903,737,571,673,819,992,1165,1107,883,614,546,316,143,70,23,12,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,0
1293,1688,남부시장,경기도 안양시 만안구 안양동 622-229,37.39599,126.9251,4117110100,4117151000,경기도,안양시 만안구,안양1동,0,0,1,255,1,1,16,6,66,1,5,86,4,6,3,1241,239,2858523,12728,443,489,499,597,926,1025,937,946,911,1115,1134,1077,925,625,425,320,198,86,37,12,1,239413,7189,8371,8559,10300,15918,18584,16078,16876,16435,18749,21340,22045,20789,13689,9467,6991,4606,2363,769,209,86,1403561,1
464,496,구리전통시장,경기도 구리시 수택동 417,37.59955,127.1399,4131010500,4131057000,경기도,구리시,수택1동,0,0,1,281,1,1,16,3,70,1,7,80,3,9,1,1485,234,3245256,17998,302,436,524,721,1240,1544,1068,1052,1129,1464,1743,1984,1704,1141,766,572,350,172,63,13,10,197454,6446,8753,8716,9435,13162,14119,11764,14608,15518,17327,18328,17444,14872,9551,6697,5047,3307,1582,563,133,82,1366223,1
475,507,두류1번가,대구광역시 서구 내당동 1290,35.86018,128.5647,2717010100,2717051000,대구광역시,서구,내당1동,0,0,1,285,1,0,16,1,64,3,9,38,5,3,7,673,93,1343708,8634,141,185,201,291,604,727,482,462,491,582,774,908,899,654,494,345,235,118,29,3,9,170700,3048,4516,4657,6205,9892,11781,8407,9036,9994,12831,16004,18317,17425,13660,9742,7431,4788,2108,620,135,103,1263678,0
77,77,관문상가시장,대구광역시 남구 대명동 1157-10,35.83632,128.5582,2720010300,2720066000,대구광역시,남구,대명11동,0,0,1,290,1,1,16,0,62,3,2,44,6,7,4,667,101,1254512.5,8512,134,170,177,273,425,612,455,466,462,576,696,833,906,815,553,454,311,142,39,10,3,146632,2949,3872,4132,5287,9352,11105,8330,8848,9268,11135,12279,12688,13200,10794,8378,6757,4775,2457,766,173,87,1244107,0
736,804,중앙전통시장,울산광역시 중구 옥교동 275-4,35.55518,129.3223,3111010500,3111058500,울산광역시,중구,중앙동,0,0,1,324,1,1,16,1,56,0,4,36,4,15,15,730,177,1907778,13296,214,225,278,382,703,889,682,636,721,900,1242,1382,1586,1267,863,652,389,194,52,16,23,217595,6690,9948,9838,10280,13001,13815,11717,14654,16186,18072,20628,20775,18760,13096,8479,5803,3573,1590,514,116,60,1315994,0
515,550,메트로센터,대구광역시 중구 덕산동 88,35.86442,128.5933,2711015600,2711057500,대구광역시,중구,성내2동,0,0,1,403,1,1,16,2,204,8,12,89,3,59,22,2146,657,1579060,4591,68,67,85,115,342,474,321,221,225,280,346,411,409,370,332,235,157,74,32,13,14,76547,2384,2758,2316,2773,5094,6770,5169,5586,5025,5741,5734,5591,5678,4549,4061,3314,2311,1102,391,97,103,1333066,0
394,414,말바우시장,광주광역시 북구 우산동 190-3외,35.1728,126.922,2917011000,2917062000,광주광역시,북구,우산동,1,0,0,511,1,1,16,1,93,0,12,47,3,3,0,788,170,882892,10714,137,265,283,399,697,658,480,517,591,718,842,997,1105,977,810,579,370,194,71,11,13,430431,14182,19367,20089,22882,31242,31262,25262,30287,31640,35762,37004,34832,31791,21546,17018,12396,8001,4031,1412,306,119,1262876,1
1790,2655,통복시장,경기도 평택시 통복동 70-29,36.99782,127.0851,4122011400,4122061000,경기도,평택시,통복동,0,1,0,625,1,1,16,4,45,1,8,65,3,1,2,919,172,1421886,4087,62,60,76,128,269,345,218,203,198,307,378,432,436,303,267,187,123,65,19,7,4,537307,21672,27481,27000,26214,33625,39805,36969,43728,45350,48450,46075,40838,33614,21595,15775,12779,9445,4651,1587,421,233,1333263,1
679,744,오정동상점가,대전광역시 대덕구 오정동 389-4,36.34908,127.4152,3023010100,3023051000,대전광역시,대덕구,오정동,0,0,1,720,0,0,16,0,48,0,10,27,10,4,2,265,45,1054848,14775,284,397,457,532,1217,1112,838,742,874,1099,1335,1480,1517,1050,755,543,304,157,62,15,5,176384,4620,6687,7543,9157,12550,11978,9526,10651,11944,15317,17398,16288,14856,9764,6768,5334,3502,1773,577,112,39,1274522,0
639,704,중앙시장,경기도 성남시 수정구 태평동 3681,37.4414,127.132,4113110200,4113156000,경기도,성남시 수정구,태평3동,0,0,1,0,1,1,15,2,115,4,10,126,5,1,1,1331,180,2773098,13556,260,372,416,500,847,1098,876,864,898,1136,1273,1283,1272,842,644,463,304,123,58,10,17,241701,7363,8506,8245,9320,15593,19642,17092,18879,18140,19511,20557,20690,19723,13759,10047,7122,4334,2002,749,215,212,1390001,1
1442,2003,서상시장,경상남도 함양군 서상면 도천리 1074-5,35.67986,127.6885,4887038022,4887038000,경상남도,함양군,서상면,1,0,0,7,1,1,15,1,1,0,3,1,1,0,2,24,5,27267,1836,17,33,37,61,66,50,43,42,40,108,142,162,238,170,181,164,166,83,24,7,2,39080,710,1094,1403,1568,1717,1379,1105,1521,1782,2605,3338,3603,4028,3266,2813,2703,2516,1322,461,113,33,1197359,0
1006,1137,함양토종약초시장,경상남도 함양군 안의면 이전리 15,35.62597,127.8137,4887036023,4887036000,경상남도,함양군,안의면,0,0,1,23,1,1,15,1,8,0,3,3,2,0,3,45,5,51228,4574,44,83,122,128,152,98,99,150,163,257,349,398,535,455,412,402,385,229,84,21,8,39080,710,1094,1403,1568,1717,1379,1105,1521,1782,2605,3338,3603,4028,3266,2813,2703,2516,1322,461,113,33,1197359,0
660,725,반송시장,부산광역시 해운대구 반송동 709-12,35.22647,129.1481,2635010100,2635061000,부산광역시,해운대구,반송제1동,0,0,1,34,1,1,15,1,31,2,7,18,6,0,0,267,34,1026547,14394,137,241,292,491,798,855,536,639,751,1021,1315,1450,1495,1339,1100,962,593,248,77,27,27,402169,11277,17234,18216,19934,24433,24635,20596,26193,30340,35489,36079,34211,33226,24676,17708,13088,8763,4211,1368,330,162,1344581,1
1779,2631,옥수시장,경상남도 거제시 능포동 645-10,34.87623,128.7313,4831010100,4831053000,경상남도,거제시,능포동,0,0,1,40,1,1,15,2,23,0,4,15,1,0,3,194,21,468698,9474,193,349,449,521,582,440,368,552,709,918,1005,953,1007,588,373,219,147,68,27,2,4,245754,10469,16247,14592,13371,13242,11108,13732,22908,23553,24082,21480,17793,16308,10236,6390,4436,3126,1838,659,138,46,1265059,1
1169,1415,연지시장,전라북도 정읍시 연지동 31-1,35.57414,126.8474,4518010500,4518057000,전라북도,정읍시,연지동,0,0,1,40,1,1,15,2,25,0,4,21,7,3,1,308,57,412731,6011,209,257,229,286,316,288,262,370,422,524,452,513,459,406,369,306,203,85,44,8,3,108508,2479,3891,4426,5238,5976,4628,3897,4970,6443,8381,9039,9355,9527,7396,7130,6273,5120,3064,960,202,113,1201742,0
1600,2320,망원동월드컵시장,서울특별시 마포구 망원동 479-61,37.55886,126.9053,1144012300,1144070000,서울특별시,마포구,망원제2동,0,0,1,52,1,0,15,0,42,2,9,98,3,11,7,1142,397,6004575,19014,513,675,748,829,1220,1689,1407,1567,1549,1718,1531,1287,1208,954,809,664,379,178,58,13,18,371890,11503,13396,13770,14602,25662,36242,32085,32401,29269,31726,28739,25516,22977,16582,13271,11038,7419,3677,1313,356,346,1463518,1
1835,2717,십정종합시장,인천광역시 부평구 십정동 321-1,37.4734,126.6955,2823710200,2823768000,인천광역시,부평구,십정1동,0,0,1,59,1,0,15,1,22,2,10,46,11,1,0,573,88,1603654,12867,261,421,494,535,779,869,620,808,869,1071,1235,1280,1212,830,590,482,310,124,50,15,12,494962,13968,18937,20288,22922,31764,38421,32231,35205,36201,41215,44709,45445,40232,25776,18120,13267,9161,4779,1700,418,203,1337842,0
1813,2689,미나리광시장,경기도 수원시 팔달구 지동 400-1,37.2771,127.0202,4111513900,4111570000,경기도,수원시 팔달구,지동,0,0,1,61,1,0,15,0,62,0,8,51,3,21,6,641,190,1531736,11306,171,247,326,395,618,739,601,602,745,900,1045,1071,1176,874,686,520,342,166,59,12,11,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,1
1780,2632,옥포국제시장,경상남도 거제시 옥포동 529-1,34.89397,128.6892,4831010600,4831056000,경상남도,거제시,옥포2동,0,0,1,61,1,1,15,4,30,0,5,52,3,1,5,584,60,1050791,26565,972,1593,1551,1524,1576,1334,1445,2268,2457,2514,2681,2170,2101,1138,570,316,194,110,37,12,2,245754,10469,16247,14592,13371,13242,11108,13732,22908,23553,24082,21480,17793,16308,10236,6390,4436,3126,1838,659,138,46,1265059,1
141,141,종합시장,경상북도 영주시 휴천동 305,36.8136,128.6221,4721010400,4721060000,경상북도,영주시,휴천2동,0,0,1,63,1,1,15,3,44,0,2,19,9,1,0,539,42,429542,8250,176,264,312,320,525,413,308,392,468,590,735,832,839,637,514,427,303,139,43,10,3,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,0
143,143,중앙시장,경상북도 영주시 영주동 547,36.82605,128.6199,4721010100,4721055000,경상북도,영주시,영주1동,0,0,1,65,1,1,15,2,44,0,7,14,5,6,2,431,53,811058,4081,61,106,133,161,175,137,126,170,226,267,349,349,448,417,288,290,234,102,36,3,3,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,0
969,1089,주문진 종합시장,강원도 강릉시 주문진읍 주문리 321-52,37.89122,128.8269,4215025021,4215025000,강원도,강릉시,주문진읍,0,0,1,66,1,1,15,2,17,0,2,19,2,1,2,370,44,327063,16208,217,388,407,546,751,688,506,651,835,1148,1381,1567,1890,1560,1248,1041,802,357,153,50,22,213321,5626,7862,8802,10172,13470,11731,9524,12167,14520,17837,18393,18259,19474,14232,10378,9208,6660,3248,1313,336,109,1253597,1
661,726,반송골목시장,부산광역시 해운대구 반송동 250-410,35.22454,129.1498,2635010100,2635061000,부산광역시,해운대구,반송제1동,0,0,1,66,1,1,15,1,33,2,5,17,6,0,0,252,32,1026547,14394,137,241,292,491,798,855,536,639,751,1021,1315,1450,1495,1339,1100,962,593,248,77,27,27,402169,11277,17234,18216,19934,24433,24635,20596,26193,30340,35489,36079,34211,33226,24676,17708,13088,8763,4211,1368,330,162,1344581,1
440,468,양동건어물시장,광주광역시 서구 양동 5-160,35.15317,126.9033,2914010400,2914057500,광주광역시,서구,양동,0,0,1,68,0,1,15,0,105,3,9,28,5,15,5,491,124,891636,4015,53,46,67,85,203,224,177,178,192,260,307,360,430,343,408,340,203,95,28,8,8,296576,8721,13054,14547,17020,22965,22383,16683,20002,22489,26275,26630,22880,20456,13900,11109,8162,5339,2672,979,234,76,1302093,0
145,145,풍기중앙시장,경상북도 영주시 풍기읍 성내리 1-4,36.87069,128.528,4721025021,4721025000,경상북도,영주시,풍기읍,0,0,1,69,1,1,15,2,17,0,2,6,6,1,0,175,35,523868,10640,168,299,331,383,527,401,322,411,530,714,814,1049,1257,1033,770,678,539,262,112,28,12,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,0
1576,2270,망원시장,서울특별시 마포구 망원동 414-109,37.55602,126.9065,1144012300,1144069000,서울특별시,마포구,망원제1동,0,0,1,79,1,1,15,1,51,3,8,100,3,20,5,1392,487,6004575,20802,477,568,595,734,1319,2174,1976,1946,1585,1684,1578,1397,1378,1048,898,715,445,197,66,14,8,371890,11503,13396,13770,14602,25662,36242,32085,32401,29269,31726,28739,25516,22977,16582,13271,11038,7419,3677,1313,356,346,1463518,1
144,144,골목시장,경상북도 영주시 영주동 548-8,36.82465,128.6223,4721010100,4721055000,경상북도,영주시,영주1동,0,0,1,80,1,1,15,3,46,0,8,18,7,5,2,473,57,811058,4081,61,106,133,161,175,137,126,170,226,267,349,349,448,417,288,290,234,102,36,3,3,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,1
135,135,종합제일시장,경상북도 구미시 원평동 118-31,36.13032,128.3296,4719010100,4719053000,경상북도,구미시,,0,0,1,82,1,1,15,0,35,0,7,21,6,4,4,420,112,1197891,3216,25,61,54,91,147,179,128,146,154,200,269,384,431,317,238,194,127,50,19,1,1,416328,17332,24034,22353,22564,27486,29165,29597,36121,36214,36929,37298,32505,24732,14737,9161,6874,5165,2854,950,205,52,1289442,0
276,285,본동인정시장,서울특별시 동작구 본동 187-1외 66필지,37.51223,126.9519,1159010400,1159051000,서울특별시,동작구,노량진제1동,0,0,1,82,0,0,15,2,30,3,6,56,1,6,4,637,184,3897073,32052,887,1053,937,1066,2141,3450,2901,2523,2158,2194,2302,2404,2416,1811,1376,1093,761,380,132,37,30,391220,10942,13622,13111,14710,27603,38942,31789,30307,28722,30190,29702,28641,28011,21151,17066,12689,8108,3787,1432,382,313,1403742,1
691,756,돌곶이시장,,37.6095,127.0617,1129013900,1129066000,서울특별시,성북구,길음제1동,0,0,1,82,1,1,15,1,40,4,6,44,6,2,1,705,73,3192500,36402,1406,2629,2698,2175,1918,1579,1721,2999,3768,4184,2959,2011,1868,1429,1146,943,564,249,99,30,27,437153,12220,16602,17340,19805,32361,34611,28291,31552,31950,37889,36742,32639,31538,23359,18564,15004,9746,4483,1658,415,384,1386843,0
1393,1865,돌곶이시장(구 석관황금시장),서울특별시 성북구 석관동 279-16,37.6095,127.0617,1129013900,1129081000,서울특별시,성북구,석관동,0,0,1,87,0,0,15,1,40,4,6,44,6,2,1,705,73,3192500,35605,947,1083,1003,1242,2297,2909,2424,2603,2378,2802,2957,3058,3015,2273,1819,1442,861,344,107,24,17,437153,12220,16602,17340,19805,32361,34611,28291,31552,31950,37889,36742,32639,31538,23359,18564,15004,9746,4483,1658,415,384,1386843,0
140,140,공설시장,경상북도 영주시 하망동 362-4,36.82288,128.6263,4721010300,4721052500,경상북도,영주시,하망동,0,0,1,93,1,1,15,4,54,0,7,18,7,3,3,509,56,642243,6329,113,234,283,337,387,246,191,282,388,504,623,536,557,489,398,333,256,127,31,11,3,103119,2372,3728,4174,4709,5393,4236,3658,4830,6139,7762,8752,9189,10031,8346,6280,5588,4500,2356,809,207,60,1229667,0
1490,2072,신평골목시장,부산광역시 사하구 신평1동 111-282,35.09108,128.9771,2638010400,2638057100,부산광역시,사하구,신평제1동,0,0,1,111,1,1,15,2,24,1,7,12,6,0,1,170,19,1068275,17685,503,607,551,641,957,1017,942,1259,1201,1433,1522,1704,1738,1337,958,651,416,138,71,16,23,311757,8191,11778,11883,13502,19724,20104,16530,20447,21529,24494,26933,27949,29123,22119,15550,10685,6736,2965,1086,267,162,1282615,1
249,252,영선신시장,대구광역시 남구 대명동 1995-12,35.8534,128.5927,2720010300,2720057100,대구광역시,남구,대명2동,0,0,1,121,1,1,15,1,79,5,15,42,5,22,6,715,201,1254512.5,10805,177,205,252,380,1001,1036,712,626,623,772,834,861,889,726,618,498,339,187,50,12,7,146632,2949,3872,4132,5287,9352,11105,8330,8848,9268,11135,12279,12688,13200,10794,8378,6757,4775,2457,766,173,87,1244107,0
1794,2659,송북시장,경기도 평택시 지산동 745-14,37.08211,127.0571,4122011000,4122056000,경기도,평택시,송북동,0,1,0,130,1,1,15,0,41,1,3,68,8,0,4,503,82,1102695,22042,639,983,1044,1177,1430,1505,1140,1451,1711,2005,2036,2051,1703,1010,768,620,428,223,82,22,14,537307,21672,27481,27000,26214,33625,39805,36969,43728,45350,48450,46075,40838,33614,21595,15775,12779,9445,4651,1587,421,233,1333263,1
359,374,서남신시장,대구광역시 달서구 감삼동 56-18,35.85507,128.5456,2729011300,2729056300,대구광역시,달서구,죽전동,0,0,1,140,1,1,15,0,71,3,10,49,5,7,3,917,123,1569844,14018,265,378,402,576,1026,1317,897,845,871,1097,1366,1454,1319,844,547,397,242,133,34,6,2,558631,16116,24157,25645,29595,40323,38950,30904,35675,40458,48983,52982,50682,43515,29818,20058,14247,9915,4791,1413,313,91,1367385,0
1296,1691,관양시장,경기도 안양시 동안구 관양동 1404,37.40538,126.9579,4117310200,4117355000,경기도,안양시 동안구,관양1동,0,0,1,145,1,0,15,2,39,0,10,53,5,1,3,539,94,3334517,37036,932,1193,1341,1636,2715,3244,2483,2350,2272,2813,3500,3630,3129,2131,1431,1014,687,358,134,31,12,310614,9810,13924,16110,17388,21029,22223,20880,22519,23847,28775,28308,25820,22580,13787,8891,6296,4565,2590,978,201,93,1403561,1
